zipcode,GEOID20,CLASSFP20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,Area_km2,centroid_lat,centroid_lon,dist_to_center,IRS_Wealth_Raw,AGI_per_return,Households_200k,Population,HH200k_per_km2,Travel_Time_Min,city_key,city_name,airport_code,IRS_Norm,Density_Norm,Pop200k_Norm,Time_Norm,AGI_Norm,Time_Squared,Geometric_Score,Score_Fmt,IRS_Fmt,AGI_Fmt,HH200k_Fmt,Pop_Fmt
06840,06840,B5,G6350,S,57454172,851635,+41.1603930,-073.5001238,57.454172,41.1592315527311,-73.49914086363498,65.39856341486104,0.4124916282061603,695.6176728869374,4192.0,20709.0,72.96249957270292,86.1,new_york,New York,JFK,0.4124916282061603,0.005231869390359441,0.29796005401947545,0.44279319606087725,0.15796290098149499,0.19606581447780647,0.2152212969050977,21.52%,41.2%,$1k,"4,192","20,709"
06853,06853,B5,G6350,S,3124072,1057662,+41.0661164,-073.4380025,3.124072,41.06768266118464,-73.43822205857482,61.92760382672974,0.31669961664759705,538.5464480874317,690.0,3160.0,220.86558824508526,83.86666666666666,new_york,New York,JFK,0.31669961664759705,0.015837449611656527,0.04904399744118274,0.43079677708146813,0.12229470665992952,0.18558586314378014,0.14525077037451722,14.53%,31.7%,$1k,690,"3,160"
06890,06890,B5,G6350,S,7499187,412928,+41.1485647,-073.2877801,7.499187,41.14581606695584,-73.28946768540808,77.08304878566435,0.246588375981731,399.37194570135745,821.0,4443.0,109.47853413976742,93.41666666666667,new_york,New York,JFK,0.246588375981731,0.007850298372748737,0.058355249129291346,0.48209489704565794,0.09069055254417642,0.23241548975746354,0.12940287241838355,12.94%,24.7%,$0k,821,"4,443"
06807,06807,B5,G6350,S,8481588,332004,+41.0567324,-073.5920233,8.481588,41.0610287405117,-73.59215907660122,52.05378657329813,0.14748223948717232,336.9601123595506,1332.0,7641.0,157.04606260054132,66.25,new_york,New York,JFK,0.14748223948717232,0.011261188865624366,0.09467623853863104,0.3361683079677708,0.07651789041308102,0.11300913128191399,0.09894621667138434,9.89%,14.7%,$0k,"1,332","7,641"
07760,07760,B5,G6350,S,21928519,8981888,+40.3714521,-074.0039225,21.928519,40.3704788089872,-74.0049610112572,38.064480972297126,0.2958520614764601,569.2807053941908,1749.0,9613.0,79.75914834923415,101.21666666666667,new_york,New York,JFK,0.2958520614764601,0.005719231787470371,0.12431587177482409,0.5239928379588182,0.1292739319339781,0.27456849423213636,0.16516062853944163,16.52%,29.6%,$1k,"1,749","9,613"
07722,07722,B5,G6350,S,89466404,2821799,+40.2877985,-074.1668068,89.466404,40.28767827071511,-74.16745249018555,49.203030969159144,0.17133544387479158,319.0637450199203,1597.0,10014.0,17.85027595386532,94.05,new_york,New York,JFK,0.17133544387479158,0.0012799768774291935,0.11351197668633164,0.4854968666069829,0.0724539308384686,0.23570720748519852,0.10306868446802021,10.31%,17.1%,$0k,"1,597","10,014"
07920,07920,B5,G6350,S,70374059,1427703,+40.6822678,-074.5541434,70.374059,40.68370018073224,-74.55444967297953,46.3489114076585,0.11879626590952139,256.23012490815574,4734.0,28460.0,67.26910550946052,91.28333333333333,new_york,New York,JFK,0.11879626590952139,0.004823617284124361,0.3364844694008103,0.47063563115487905,0.058185488130807886,0.22149789731255137,0.12028337536331705,12.03%,11.9%,$0k,"4,734","28,460"
07043,07043,B5,G6350,S,6600539,1990,+40.8448369,-074.2005020,6.600539,40.84411629639228,-74.20042356779443,21.936495663981653,0.18409228370929687,349.1425724637681,2397.0,13425.0,363.1521607553565,86.95,new_york,New York,JFK,0.18409228370929687,0.02604029035498757,0.17037458241523917,0.4473589973142345,0.07928431917727129,0.20013007247799727,0.15157438216379132,15.16%,18.4%,$0k,"2,397","13,425"
07928,07928,B5,G6350,S,23971969,554582,+40.7249712,-074.4150856,23.971969,40.72617428169295,-74.4138666543182,34.40550488640595,0.15872732559166416,363.62998921251346,3636.0,19559.0,151.67715259434883,85.05,new_york,New York,JFK,0.15872732559166416,0.010876204303890656,0.2584405430378847,0.43715308863025953,0.08257416425533284,0.19110282289897554,0.13889900516036668,13.89%,15.9%,$0k,"3,636","19,559"
07021,07021,B5,G6350,S,3647513,15705,+40.8281024,-074.2762262,3.647513,40.82703072454318,-74.27985170640154,26.328234761810986,0.24824540979906048,481.7119266055046,461.0,2290.0,126.38748648736824,90.48333333333333,new_york,New York,JFK,0.24824540979906048,0.009062776436528726,0.03276707655128296,0.466338406445837,0.1093885568608293,0.21747150932644269,0.11580698469029294,11.58%,24.8%,$0k,461,"2,290"
07452,07452,B5,G6350,S,7001974,36183,+40.9594705,-074.1252020,7.001974,40.960069776940394,-74.1249839285235,29.260547805349713,0.110043309961852,247.19334565619224,1835.0,12086.0,262.06895369791437,86.0,new_york,New York,JFK,0.110043309961852,0.018791989652840926,0.13042860189068164,0.442256042972247,0.056133389798910624,0.19559040754547,0.10703435038662706,10.7%,11.0%,$0k,"1,835","12,086"
07945,07945,B5,G6350,S,50454473,768879,+40.7806557,-074.6018164,50.454473,40.78062855333177,-74.5992949948613,50.5458534492136,0.1960571423445984,365.4632608695652,1910.0,9698.0,37.85591021830711,103.3,new_york,New York,JFK,0.1960571423445984,0.0027145064803872788,0.1357594711777667,0.535183527305282,0.08299046895908369,0.28642140789892345,0.12809009470677313,12.81%,19.6%,$0k,"1,910","9,698"
07932,07932,B5,G6350,S,17454406,403692,+40.7774609,-074.3928454,17.454406,40.77716782644973,-74.39246489136343,33.334670648304154,0.12090750740119467,244.07222222222222,1399.0,10941.0,80.15168204520968,89.9,new_york,New York,JFK,0.12090750740119467,0.0057473789184031955,0.09943848176842704,0.4632050134288272,0.05542463593717347,0.21455888446559998,0.0961598584977694,9.62%,12.1%,$0k,"1,399","10,941"
07039,07039,B5,G6350,S,35670118,878161,+40.7858277,-074.3291000,35.670118,40.785531876800334,-74.32909100476479,28.39283214258003,0.14359118751841934,290.97637848876786,5213.0,31091.0,146.1447366111881,88.08333333333333,new_york,New York,JFK,0.14359118751841934,0.010479495336865863,0.37053095458099367,0.45344673231871074,0.0660757692834609,0.2056139390505165,0.14354013184061543,14.35%,14.4%,$0k,"5,213","31,091"
07762,07762,B5,G6350,S,7306758,1147525,+40.1534087,-074.0337315,7.306758,40.152690251519886,-74.03461789385223,62.32844308927067,0.10980837683516459,196.39304703476483,1031.0,8196.0,141.1022508204049,103.05,new_york,New York,JFK,0.10980837683516459,0.010117917441171194,0.07328168313312958,0.5338406445837063,0.04459750902166765,0.284985833809547,0.09655851800156384,9.66%,11.0%,$0k,"1,031","8,196"
07302,07302,B5,G6350,S,3711233,755403,+40.7188084,-074.0446341,3.711233,40.71892353703899,-74.04460644248228,3.3242567614055516,0.05396790998666877,200.78178331735378,10903.0,53237.0,2937.837640482287,68.28333333333333,new_york,New York,JFK,0.05396790998666877,0.21066140709405634,0.7749662378278485,0.34709042076991936,0.045594116126204474,0.12047176019023967,0.12372569611861156,12.37%,5.4%,$0k,"10,903","53,237"
07670,07670,B5,G6350,S,11878578,1497532,+40.9183086,-073.9505227,11.878578,40.91753536316399,-73.95318792147087,23.195302201540734,0.214434538560932,394.4660091047041,2629.0,15299.0,221.3227879633404,69.21666666666667,new_york,New York,JFK,0.214434538560932,0.01587023370245973,0.18686473807662235,0.35210384959713514,0.0895764980756888,0.12397712090112196,0.14410514346945463,14.41%,21.4%,$0k,"2,629","15,299"
07042,07042,B5,G6350,S,9776251,15335,+40.8134866,-074.2190106,9.776251,40.813761963976305,-74.21775369342757,21.073324153260998,0.09643824663268578,199.90605601816804,3750.0,26945.0,383.5826228275031,87.78333333333333,new_york,New York,JFK,0.09643824663268578,0.027505282779481666,0.266543464354254,0.45183527305281995,0.04539525340313137,0.20415511397471636,0.12111890198357116,12.11%,9.6%,$0k,"3,750","26,945"
07632,07632,B5,G6350,S,5506663,3238179,+40.8846338,-073.9446545,5.506663,40.88227243121598,-73.94672395001496,19.493874627823306,0.18719084135214664,351.3853146853147,1015.0,5347.0,184.32215663097597,74.05,new_york,New York,JFK,0.18719084135214664,0.013217056088953244,0.07214443101855142,0.378066248880931,0.07979360765753503,0.14293408854289805,0.11244068893691082,11.24%,18.7%,$0k,"1,015","5,347"
07677,07677,B5,G6350,S,8744046,445072,+41.0259773,-074.0610613,8.744046,41.025291418999814,-74.06034310648383,35.0466305137853,0.15105137182029726,292.1904761904762,1167.0,6096.0,133.4622439085979,88.1,new_york,New York,JFK,0.15105137182029726,0.00957008096985913,0.08294832610704385,0.45353625783348245,0.06635147014977283,0.20569513716959906,0.10815839377752579,10.82%,15.1%,$0k,"1,167","6,096"
07924,07924,B5,G6350,S,31002246,183175,+40.7257702,-074.5912126,31.002246,40.72698295400809,-74.58943674108109,49.19462532246818,0.19496385013099488,339.32331606217616,1356.0,7746.0,43.73876653968877,100.13333333333334,new_york,New York,JFK,0.19496385013099488,0.0031363442202669333,0.09638211671049826,0.5181736794986571,0.07705453363970821,0.268503962125177,0.11945624302901904,11.95%,19.5%,$0k,"1,356","7,746"
07076,07076,B5,G6350,S,23297440,92507,+40.6330286,-074.3728991,23.29744,40.633072078519476,-74.37386020991849,32.26527248456457,0.0815377937589191,190.6459817729909,3882.0,24727.0,166.62774965833154,89.11666666666666,new_york,New York,JFK,0.0815377937589191,0.011948255996263224,0.2759257942995238,0.45899731423455675,0.04329244858938714,0.21067853447453644,0.10382273103140272,10.38%,8.2%,$0k,"3,882","24,727"
07960,07960,B5,G6350,S,89656038,888782,+40.7792345,-074.5024615,89.656038,40.78448306276672,-74.49814859283569,42.21737846500801,0.10551991263079903,207.14289940828402,6576.0,46560.0,73.34698417077053,92.86666666666666,new_york,New York,JFK,0.10551991263079903,0.005259439350427628,0.46741061909161985,0.4791405550581915,0.04703861702140632,0.22957567150147182,0.12299460025564941,12.3%,10.6%,$0k,"6,576","46,560"
07675,07675,B5,G6350,S,24977803,2929650,+41.0034843,-074.0017530,24.977803,41.009215205202416,-74.00423447190349,32.96020141349024,0.08762369330092687,178.38370206489677,3837.0,26989.0,153.61639292294842,86.83333333333333,new_york,New York,JFK,0.08762369330092687,0.01101526001299011,0.2727272727272727,0.44673231871083247,0.040507894155486356,0.1995697645807568,0.10535979482334426,10.54%,8.8%,$0k,"3,837","26,989"
07423,07423,B5,G6350,S,4505069,27286,+40.9995000,-074.0965826,4.505069,41.000050223369485,-74.09717544440939,32.84831199823576,0.17650189423371657,375.8915,918.0,4234.0,203.77046389300585,81.83333333333333,new_york,New York,JFK,0.17650189423371657,0.014611621846080718,0.06524984007392139,0.4198746642793195,0.08535854408048728,0.17629473370367127,0.11272189636540116,11.27%,17.7%,$0k,918,"4,234"
07470,07470,B5,G6350,S,61838072,3671697,+40.9458547,-074.2450769,61.838072,40.94805001919339,-74.24503048292713,32.99576004321506,0.06298924707801111,140.91923513820524,6246.0,54557.0,101.00573640135482,89.73333333333333,new_york,New York,JFK,0.06298924707801111,0.007242745569625036,0.4439547942284455,0.46230975828111004,0.03200035314534392,0.2137303126019384,0.09573362560756693,9.57%,6.3%,$0k,"6,246","54,557"
07750,07750,B5,G6350,S,2698711,2669732,+40.3358950,-073.9856075,2.698711,40.33627143951869,-73.98579363068731,41.902885063313725,0.14222837913568062,265.1098901098901,594.0,3199.0,220.10507979550238,104.41666666666667,new_york,New York,JFK,0.14222837913568062,0.01578291638017756,0.04222048475371384,0.5411817367949865,0.06020193125175268,0.29287767224043804,0.10345554014098964,10.35%,14.2%,$0k,594,"3,199"
07974,07974,B5,G6350,S,10278901,54700,+40.6969186,-074.4038525,10.278901,40.69738721460254,-74.40317870720968,33.52368693962373,0.0947398998699573,213.36229773462784,1912.0,12911.0,186.01210382316165,81.95,new_york,New York,JFK,0.0947398998699573,0.013338235914725386,0.135901627692089,0.4205013428827215,0.04845093623105413,0.17682137936617212,0.09482616506842739,9.48%,9.5%,$0k,"1,912","12,911"
07090,07090,B5,G6350,S,17451567,84862,+40.6516437,-074.3434472,17.451567,40.651716125925056,-74.34325409278291,29.238181661631987,0.14250609333040937,309.58033946251766,5293.0,30852.0,303.2965463789011,83.56666666666666,new_york,New York,JFK,0.14250609333040937,0.021748266938420094,0.37621721515388445,0.42918531781557734,0.0703004112954497,0.18420003702845814,0.15094017829312995,15.09%,14.3%,$0k,"5,293","30,852"
07079,07079,B5,G6350,S,7385205,4806,+40.7488111,-074.2615125,7.385205,40.74908759281836,-74.26015777385203,21.792519180143497,0.11158817214415488,237.78059299191375,2476.0,18648.0,335.26489785997813,86.58333333333333,new_york,New York,JFK,0.11158817214415488,0.024040598486182375,0.1759897647309688,0.44538943598925684,0.05399591432204419,0.19837174969082833,0.11762430132386603,11.76%,11.2%,$0k,"2,476","18,648"
07481,07481,B5,G6350,S,17074590,153090,+40.9990933,-074.1688486,17.07459,40.998933003520726,-74.16759618340222,34.597675315998565,0.14343839578136708,268.69632802937576,2662.0,16802.0,155.90418276514984,88.1,new_york,New York,JFK,0.14343839578136708,0.011179308910945724,0.1892103205629398,0.45353625783348245,0.06101635009134428,0.20569513716959906,0.12624319442099152,12.62%,14.3%,$0k,"2,662","16,802"
07417,07417,B5,G6350,S,24399082,1214221,+41.0075259,-074.2056527,24.399082,41.00860078666127,-74.20836085072486,37.03325327366535,0.2389777786763169,412.08975694444445,1964.0,11010.0,80.494831731784,89.18333333333334,new_york,New York,JFK,0.2389777786763169,0.005771984905753049,0.13959769706446798,0.4593554162936436,0.09357855041483952,0.21100739847830663,0.14426017908712727,14.43%,23.9%,$0k,"1,964","11,010"
07006,07006,B5,G6350,S,24196964,58256,+40.8511872,-074.2828651,24.196964,40.852233742676155,-74.2816531532056,27.91124770009132,0.08231157379778652,185.0211701308699,3348.0,26449.0,138.3644658891917,90.85,new_york,New York,JFK,0.08231157379778652,0.009921601069570893,0.237970004975478,0.46830796777081457,0.042015149867552726,0.2193123526776303,0.10020876096220091,10.02%,8.2%,$0k,"3,348","26,449"
07627,07627,B5,G6350,S,5367610,17177,+40.9541028,-073.9549208,5.36761,40.95504152767457,-73.95679335004827,27.25229429235719,0.1797059163325842,351.5943231441048,759.0,4930.0,141.4037159927789,76.58333333333333,new_york,New York,JFK,0.1797059163325842,0.010139534387093274,0.05394839718530102,0.3916741271262309,0.07984106991125141,0.15340862186009488,0.10267120345626529,10.27%,18.0%,$0k,759,"4,930"
07733,07733,B5,G6350,S,46032108,528187,+40.3749643,-074.1738486,46.032108,40.37682454810918,-74.17260815434415,39.92319412339567,0.12246962381507723,257.4858009708738,2544.0,17130.0,55.265772317009684,82.96666666666667,new_york,New York,JFK,0.12246962381507723,0.003962902918804509,0.18082308621792595,0.4259623992837958,0.05847063073326188,0.1814439656036079,0.10162833673935426,10.16%,12.2%,$0k,"2,544","17,130"
07704,07704,B5,G6350,S,4155037,1342610,+40.3619401,-074.0387747,4.155037,40.361766431612494,-74.03927760871916,39.13432188180742,0.1527835347385512,338.5116197183099,1186.0,6221.0,285.4366880487466,98.68333333333334,new_york,New York,JFK,0.1527835347385512,0.020467602944438043,0.0842988129931054,0.5103849597135183,0.07687021125373279,0.26049280710176964,0.12344355337918074,12.34%,15.3%,$0k,"1,186","6,221"
07931,07931,B5,G6350,S,56854533,333271,+40.6814170,-074.6165364,56.854533,40.70791682594366,-74.65733752485774,54.902224058531885,0.42539696687631706,760.1114457831326,500.0,3399.0,8.794373528668329,96.55,new_york,New York,JFK,0.42539696687631706,0.0006306118066333494,0.0355391285805672,0.4989256938227394,0.17260833605165968,0.24892684795650188,0.12126322507444394,12.13%,42.5%,$1k,500,"3,399"
07401,07401,B5,G6350,S,8006519,53624,+41.0326691,-074.1338262,8.006519,41.03318857708754,-74.13329340674004,37.198596527750475,0.13426460769828258,275.9105590062112,962.0,6817.0,120.15209106479357,88.13333333333334,new_york,New York,JFK,0.13426460769828258,0.008615659429309846,0.0683772833890113,0.4537153088630259,0.06265457881650308,0.205857581496671,0.09709690090236983,9.71%,13.4%,$0k,962,"6,817"
07044,07044,B5,G6350,S,7236985,54370,+40.8324680,-074.2428627,7.236985,40.83226393742316,-74.24302572690017,23.975950818548306,0.07915603176980517,170.68720770288857,2071.0,14438.0,286.1688949196385,92.3,new_york,New York,JFK,0.07915603176980517,0.02052010677500395,0.14720307058070936,0.47609668755595336,0.038760151646638194,0.22666805590175107,0.0966320976398424,9.66%,7.9%,$0k,"2,071","14,438"
07059,07059,B5,G6350,S,51036059,184058,+40.6345884,-074.5190442,51.036059,40.631996310348676,-74.51462027687053,43.825649155060084,0.1512837506463663,301.04321728691474,2701.0,16208.0,52.923365418948194,87.7,new_york,New York,JFK,0.1512837506463663,0.0037949376349736942,0.19198237259222403,0.45138764547896143,0.06836177655764182,0.20375080649104058,0.1164900268653571,11.65%,15.1%,$0k,"2,701","16,208"
07901,07901,B5,G6350,S,16402154,114262,+40.7149229,-074.3663718,16.402154,40.71460238242281,-74.36601138583018,30.34360629858449,0.20524741306064784,453.19104744852285,4019.0,24281.0,245.0287931694825,81.81666666666666,new_york,New York,JFK,0.20524741306064784,0.01757010313856822,0.2856635155305992,0.4197851387645478,0.10291195198752018,0.17621956272757067,0.16634052071330177,16.63%,20.5%,$0k,"4,019","24,281"
07028,07028,B5,G6350,S,3389213,12037,+40.8047984,-074.2045690,3.389213,40.80418777379499,-74.20428387937224,19.549402037557666,0.14748813443623232,316.94755043227667,1524.0,7970.0,449.66191266232016,85.66666666666667,new_york,New York,JFK,0.14748813443623232,0.032243582808237956,0.10832326391356883,0.4404655326768128,0.07197337916599858,0.19400988547626846,0.1258148749308751,12.58%,14.7%,$0k,"1,524","7,970"
07030,07030,B5,G6350,S,3235718,1865282,+40.7452508,-074.0279257,3.235718,40.7451237974362,-74.02816672774709,4.050613531885428,0.07285042532578213,225.11454099509461,11381.0,58754.0,3517.302805745124,75.66666666666667,new_york,New York,JFK,0.07285042532578213,0.2522126982185786,0.8089416447508707,0.3867502238137869,0.0511196700928019,0.14957573562001425,0.15415173220910833,15.42%,7.3%,$0k,"11,381","58,754"
07046,07046,B5,G6350,S,6894480,685265,+40.8908526,-074.4420319,6.89448,40.89064533021565,-74.44081439493196,41.59999744805664,0.22581704904990413,428.84829268292685,905.0,4499.0,131.26443183532334,95.46666666666667,new_york,New York,JFK,0.22581704904990413,0.009412484042954647,0.06432582273082664,0.49310653536257826,0.09738412785289724,0.24315405521728564,0.12974844546982756,12.97%,22.6%,$0k,905,"4,499"
07940,07940,B5,G6350,S,12724334,56181,+40.7605346,-074.4194800,12.724334,40.76011595558619,-74.41894357717935,35.18789186349341,0.11980779132879053,263.02506631299735,2250.0,17798.0,176.8265435346164,88.03333333333333,new_york,New York,JFK,0.11980779132879053,0.012679573560935624,0.15992607861255242,0.45317815577439563,0.05972850335043776,0.2053704408710824,0.11293913083606448,11.29%,12.0%,$0k,"2,250","17,798"
07045,07045,B5,G6350,S,16996706,670978,+40.9069420,-074.3656082,16.996706,40.90735140319865,-74.36711805140854,37.30509693694661,0.1046554435519761,207.72066420664206,1617.0,10240.0,95.13608107359155,95.55,new_york,New York,JFK,0.1046554435519761,0.006821854423883999,0.11493354182955434,0.4935541629364368,0.047169817546049195,0.2435957117518868,0.09609359534665213,9.61%,10.5%,$0k,"1,617","10,240"
07739,07739,B5,G6350,S,6996162,1573064,+40.3369522,-074.0345347,6.996162,40.335684571992765,-74.03457561682049,42.00282225109177,0.14405125828002255,277.6904918032787,1238.0,6104.0,176.95416429751054,98.23333333333333,new_york,New York,JFK,0.14405125828002255,0.012688724771034927,0.0879948823654844,0.5079677708146821,0.06305877117551835,0.25803125618643746,0.1150340135886766,11.5%,14.4%,$0k,"1,238","6,104"
07626,07626,B5,G6350,S,5347549,12803,+40.9400183,-073.9583130,5.347549,40.940498034709414,-73.9596071735051,25.61800639594812,0.1416742509045136,243.49381188118812,1146.0,9105.0,214.3037866506693,76.2,new_york,New York,JFK,0.1416742509045136,0.015366927232235738,0.08145568270666004,0.3896150402864816,0.05529328882080673,0.15179987961743666,0.10297759138855929,10.3%,14.2%,$0k,"1,146","9,105"
07450,07450,B5,G6350,S,14895008,161706,+40.9815914,-074.1135057,14.895008,40.98217252593796,-74.11274975913828,31.269760051238535,0.1545202030296269,312.0132644272179,4576.0,26054.0,307.21702197138796,84.26666666666667,new_york,New York,JFK,0.1545202030296269,0.02202938965718804,0.32525410476935107,0.4329453894359892,0.07085288703071874,0.18744171023388034,0.15339481740923538,15.34%,15.5%,$0k,"4,576","26,054"
07040,07040,B5,G6350,S,10033637,8951,+40.7336074,-074.2711594,10.033637,40.73305281691085,-74.2712010011427,22.46209904742973,0.08388692713126951,183.37738985868663,3641.0,25384.0,362.8793826206788,80.6,new_york,New York,JFK,0.08388692713126951,0.026020730449809744,0.25879593432369036,0.41324977618621295,0.04164187542314046,0.1707753775179551,0.10775951611898282,10.78%,8.4%,$0k,"3,641","25,384"
07458,07458,B5,G6350,S,26336366,178115,+41.0466578,-074.0964824,26.336366,41.045871615818236,-74.09707848553325,37.81916460083841,0.24971121156375825,461.6986086956522,2194.0,11676.0,83.30686169838313,85.05,new_york,New York,JFK,0.24971121156375825,0.005973625112615255,0.1559456962115289,0.43715308863025953,0.1048438739430061,0.19110282289897554,0.14831699486645902,14.83%,25.0%,$0k,"2,194","11,676"
07078,07078,B5,G6350,S,20698519,1445758,+40.7422640,-074.3275735,20.698519,40.741951424021565,-74.32772986810271,27.30398034879252,0.4686861046030677,1044.1607907742998,3319.0,14287.0,160.34963660926658,79.36666666666666,new_york,New York,JFK,0.4686861046030677,0.01149807586697791,0.2359087355178051,0.40662488809310643,0.23711109425572147,0.16534379961673132,0.22894435710079006,22.89%,46.9%,$1k,"3,319","14,287"
07446,07446,B5,G6350,S,14242642,179169,+41.0591364,-074.1459311,14.242642,41.059465190124726,-74.14531328831296,40.28717749035002,0.09437020935414425,201.61707953063885,1961.0,14739.0,137.68512892481607,88.4,new_york,New York,JFK,0.09437020935414425,0.00987288834330094,0.13938446229298457,0.4551477170993733,0.04578379763973153,0.20715944438077113,0.09527209227422398,9.53%,9.4%,$0k,"1,961","14,739"
10510,10510,B5,G6350,S,26167168,266009,+41.1394720,-073.8357041,26.167168,41.14150644077255,-73.83410808267278,49.809323053904286,0.19659326237849742,317.0618,1900.0,10435.0,72.61007381463672,71.53333333333333,new_york,New York,JFK,0.19659326237849742,0.00520659825043415,0.13504868860615538,0.3645478961504028,0.07199932329286149,0.13289516858768485,0.11728423392102123,11.73%,19.7%,$0k,"1,900","10,435"
11937,11937,B5,G6350,S,96086359,36794159,+40.9945477,-072.1987537,96.086359,40.995695217763235,-72.19636586130731,155.41317659234704,0.18154786691207575,315.5727182539683,2271.0,21040.0,23.634988604365788,129.03333333333333,new_york,New York,JFK,0.18154786691207575,0.0016947770998094757,0.16141872201293625,0.6734109221128021,0.07166117824340414,0.45348227002081437,0.13344726582730562,13.34%,18.2%,$0k,"2,271","21,040"
11568,11568,B5,G6350,S,22448333,0,+40.7866141,-073.5971686,22.448333,40.786615753982694,-73.5971671173192,35.403722049583756,0.5634928820670128,776.2605714285714,621.0,4272.0,27.663524057666105,37.8,new_york,New York,JFK,0.5634928820670128,0.001983648389164056,0.04413959769706447,0.18334825425246193,0.176275526858761,0.03361658233742543,0.10951335275525709,10.95%,56.3%,$1k,621,"4,272"
11968,11968,B5,G6350,S,69088430,28881322,+40.9003593,-072.4286051,69.08843,40.89607705499969,-72.4199225200363,135.04217894234554,0.15388736369607833,255.28285714285715,2037.0,13623.0,29.483952667617427,95.2,new_york,New York,JFK,0.15388736369607833,0.0021141845519533882,0.1447864098372308,0.49167412712623093,0.05797037978890533,0.24174344728534108,0.10837578935627212,10.84%,15.4%,$0k,"2,037","13,623"
11976,11976,B5,G6350,S,33593022,5759230,+40.9292373,-072.3474102,33.593022,40.927599396532266,-72.34673065416969,141.6506786536466,0.4781464362848552,698.5096774193548,549.0,2437.0,16.342679738667158,105.65,new_york,New York,JFK,0.4781464362848552,0.0011718727617874654,0.03902196318146279,0.5478066248880931,0.1586196258512016,0.3000920982712839,0.14467092111621274,14.47%,47.8%,$1k,549,"2,437"
11765,11765,B5,G6350,S,5847641,632680,+40.8821323,-073.5589679,5.847641,40.882440145137075,-73.5584784390858,42.129773989550046,0.7136205221547223,1335.7096774193549,136.0,708.0,23.2572416808761,57.13333333333333,new_york,New York,JFK,0.7136205221547223,0.0016676902733180278,0.00966664297391428,0.2871978513876455,0.3033168703701293,0.0824826058416801,0.10697266587064712,10.7%,71.4%,$1k,136,708
11530,11530,B5,G6350,S,18739436,71483,+40.7268542,-073.6370085,18.739436,40.7271634121369,-73.63652642170725,31.178444228181103,0.19827579616138313,357.39154262516917,4564.0,28207.0,243.55055296221295,26.883333333333333,new_york,New York,JFK,0.19827579616138313,0.017464104033037223,0.3244011656834174,0.12470904207699192,0.08115751951072012,0.015552345175760941,0.10313952849385075,10.31%,19.8%,$0k,"4,564","28,207"
11217,11217,B5,G6350,S,1908694,8496,+40.6816707,-073.9785294,1.908694,40.68245385660319,-73.97951551013215,4.0461439117279,0.07461665293540526,194.66380996739636,7385.0,43045.0,3869.1377454950875,45.88333333333333,new_york,New York,JFK,0.07461665293540526,0.2774414727605279,0.5249129291349776,0.22676812891674125,0.04420482879761208,0.05142378429239978,0.11667700733803085,11.67%,7.5%,$0k,"7,385","43,045"
10004,10004,B5,G6350,S,1179938,0,+40.6898053,-074.0173890,1.179938,40.693981956893325,-74.01825481659536,2.3335809007520716,0.2449716486990954,412.298755186722,1230.0,4579.0,1042.427652978377,31.627684760698706,new_york,New York,JFK,0.2449716486990954,0.07474860868558049,0.08742625630819532,0.15019347230455882,0.09362601034856027,0.022558079122900275,0.10987705837764496,10.99%,24.5%,$0k,"1,230","4,579"
10007,10007,B5,G6350,S,414129,0,+40.7138682,-074.0078656,0.414129,40.713868173479035,-74.00786561807205,0.19705956734240246,0.3806539303734345,894.9903614457832,2078.0,7506.0,5017.760166518162,51.13333333333333,new_york,New York,JFK,0.3806539303734345,0.35980491316929725,0.1477006183808373,0.2549686660698299,0.20323703573792204,0.06500902067742842,0.21995966817562745,22.0%,38.1%,$1k,"2,078","7,506"
10025,10025,B5,G6350,S,2302133,0,+40.7982514,-073.9683364,2.302133,40.798251664275575,-73.96833618100494,10.017404771064276,0.09352764005370107,192.60387505871302,12252.0,96988.0,5322.020925810976,56.68333333333333,new_york,New York,JFK,0.09352764005370107,0.3816223202284593,0.8708508067382188,0.2847806624888093,0.043737052738015675,0.08110002572756511,0.16346557831574773,16.35%,9.4%,$0k,"12,252","96,988"
10538,10538,B5,G6350,S,9101194,58775,+40.9377518,-073.7564731,9.101194,40.93751620022629,-73.7569727657466,32.61011452875608,0.3201141203110959,568.4071428571428,3341.0,17605.0,367.0946910921798,48.86666666666667,new_york,New York,JFK,0.3201141203110959,0.02632299453741811,0.23747245717535007,0.24279319606087735,0.12907556079143917,0.058948536053455625,0.16745695873401223,16.75%,32.0%,$1k,"3,341","17,605"
10804,10804,B5,G6350,S,11079287,261576,+40.9468594,-073.7880348,11.079287,40.949163314306105,-73.7862832178562,32.1323506294867,0.16582753639625772,316.48615384615385,2683.0,15036.0,242.1635977116578,50.516666666666666,new_york,New York,JFK,0.16582753639625772,0.017364650632130264,0.19070296396332362,0.25165622202327664,0.07186860387622705,0.06333085408302871,0.11225081102761177,11.23%,16.6%,$0k,"2,683","15,036"
10019,10019,B5,G6350,S,1706504,17866,+40.7657350,-073.9850652,1.706504,40.76581497077318,-73.98518142627411,6.150401201323528,0.20002231505777662,328.01895979343414,8479.0,42766.0,4968.637635774659,62.03333333333333,new_york,New York,JFK,0.20002231505777662,0.3562825192480496,0.6026725424692586,0.3135183527305282,0.07448750726942065,0.09829375749886389,0.22921347481733464,22.92%,20.0%,$0k,"8,479","42,766"
