zipcode,city_key,total_establishments,total_employment,total_payroll_K,detailed_establishments,power_establishments,power_estab_pct,power_employment,estimated_revenue_M,power_revenue_M,power_emp_pct,power_rev_pct,city_name,centroid_lat,centroid_lon,Travel_Time_Min,Distance_km,Revenue_Norm,Employment_Norm,PowerShare_Norm,Distance_Norm,Distance_Squared,Corporate_Score,threshold_90
33859,miami,186,3949,179708,575.0,83.0,0.1443478260869565,570,789.8,199.5,14.434033932641174,25.25955938212206,Miami,27.88431084110325,-81.63107415613122,0.0,267.7796918358412,0.02204473735653048,0.02204473735653048,0.14434033932641174,0.6669120281627096,0.4447716533080987,0.05329467075522688,0.0905764210727858
33860,miami,367,6462,361238,1403.0,192.0,0.1368496079828938,884,1292.4,309.4,13.67997523986382,23.93995666976168,Miami,27.80558429688608,-81.99510842019814,0.0,280.48579436690807,0.03608031500460778,0.03608031500460778,0.1367997523986382,0.6986076520354179,0.4880526514824395,0.07418768874617644,0.0905764210727858
33865,miami,14,44,1253,22.0,0.0,0.0,0,8.8,0.0,0.0,0.0,Miami,27.429427102417165,-81.96261579831912,0.0,246.45158642202932,0.00023457789941076266,0.00023457789941076266,0.0,0.613708647703533,0.3766383042660991,0.00011372910670560184,0.0905764210727858
33868,miami,156,936,35080,495.0,71.0,0.1434343434343434,134,187.2,46.9,14.316239316239315,25.053418803418804,Miami,28.25878575914292,-81.84768709816709,0.0,314.4680252909,0.005216565667848864,0.005216565667848865,0.14316239316239315,0.7833769986614859,0.6136795220318777,0.022246552324378964,0.0905764210727858
33870,miami,834,10353,381716,3655.0,805.0,0.2202462380300957,2280,2070.6,798.0,22.022602144306,38.5395537525355,Miami,27.505730618319507,-81.36070710124967,0.0,218.01837048591665,0.05781228182859057,0.05781228182859058,0.22022602144306,0.542781428629152,0.2946116792647032,0.09785732946517792,0.0905764210727858
33872,miami,148,2317,129701,493.0,45.0,0.0912778904665314,211,463.4,73.85,9.106603366422098,15.93655589123867,Miami,27.509124255049098,-81.53146107135912,0.0,227.1214293148334,0.01292971040799799,0.01292971040799799,0.09106603366422097,0.5654891887803883,0.31977802262750166,0.03291591306999815,0.0905764210727858
33873,miami,292,3263,117399,1121.0,196.0,0.1748438893844781,570,652.6,199.5,17.468587189702728,30.57002758197977,Miami,27.561785285653606,-81.77860438137859,0.0,246.00103149746658,0.01821329833282136,0.018213298332821357,0.17468587189702728,0.612584729539956,0.37526005086554104,0.046822837248326483,0.0905764210727858
33875,miami,132,593,19672,409.0,97.0,0.2371638141809291,140,118.6,49.0,23.608768971332207,41.31534569983137,Miami,27.418111343556415,-81.49201697853712,0.0,216.5370041461661,0.0033008461559943026,0.003300846155994303,0.23608768971332206,0.5390861310186045,0.290613856656608,0.015336657104731475,0.0905764210727858
33876,miami,89,664,24371,217.0,25.0,0.1152073732718894,76,132.8,26.6,11.44578313253012,20.03012048192771,Miami,27.42690150603893,-81.35083015132253,0.0,209.94086308524163,0.003697394509760116,0.003697394509760116,0.11445783132530121,0.5226319267834971,0.2731441308934307,0.014628758625051464,0.0905764210727858
33877,miami,12,101,5104,3.0,0.0,0.0,0,20.2,0.0,0.0,0.0,Miami,27.987623211792396,-81.61983263528543,0.0,277.2379301070699,0.0005529336200396548,0.0005529336200396548,0.0,0.6905057904521554,0.476798246647956,0.00020816342704117654,0.0905764210727858
33880,miami,1023,11723,489226,4573.0,1073.0,0.2346380931554778,2750,2344.6,962.5,23.4581591742728,41.0517785549774,Miami,27.991455727709635,-81.7744870262952,0.0,285.2309447204984,0.0654639894998464,0.0654639894998464,0.234581591742728,0.7104445233702048,0.5047314207867175,0.11927728981253966,0.0905764210727858
33881,miami,570,10637,536071,2334.0,513.0,0.2197943444730077,2337,2127.4,817.95,21.97048039860863,38.4483406975651,Miami,28.054399373967716,-81.70079221929606,0.0,287.5928974044546,0.05939847524365383,0.05939847524365383,0.2197048039860863,0.7163364610192805,0.5131379253856272,0.11124402633730478,0.0905764210727858
33884,miami,496,5585,184900,2089.0,629.0,0.3011010052656773,1681,1117.0,588.35,30.09847806624888,52.67233661593554,Miami,27.976720191224977,-81.67653544650125,0.0,278.91054122120954,0.031182105057387804,0.031182105057387808,0.3009847806624888,0.694678151931961,0.4825777347716047,0.07577634736446562,0.0905764210727858
33890,miami,52,349,13594,97.0,8.0,0.0824742268041237,28,69.8,9.8,8.022922636103152,14.04011461318052,Miami,27.455825893094087,-81.68355964513334,0.0,230.9482207986417,0.001938060264179396,0.0019380602641793962,0.08022922636103152,0.5750351957651035,0.33066547636861093,0.009469267962251142,0.0905764210727858
33896,miami,323,4029,125186,1302.0,438.0,0.336405529953917,1355,805.8,474.25,33.63117398858277,58.85455448001986,Miami,28.24664915535628,-81.57527371549658,0.0,300.9027372766182,0.022491552403027172,0.022491552403027172,0.33631173988582774,0.749538119620933,0.561807392764884,0.06423051827197107,0.0905764210727858
60002,chicago,561,4311,199734,2266.0,462.0,0.203883495145631,878,862.2,307.3,20.366504291347717,35.6413825098585,Chicago,42.46724440836058,-88.09381423022258,0.0,56.93473044829341,0.024066575441928008,0.024066575441928008,0.20366504291347717,0.14095510508141063,0.019868341648511513,0.03190722922004326,0.0905764210727858
60004,chicago,1667,17668,983360,7794.0,2826.0,0.3625866050808314,6406,3533.6,2242.1,36.25764093275979,63.45087163232963,Chicago,42.11209859045352,-87.97895923058192,47.35,31.566666666666666,0.09866793264263174,0.09866793264263174,0.36257640932759794,0.07767396863257667,0.006033245403134504,0.06858585390937887,0.0905764210727858
60005,chicago,1467,19394,1320229,6807.0,2030.0,0.2982224180990157,5783,3878.8,2024.05,29.81850056718573,52.18237599257501,Chicago,42.065231572532355,-87.9868552844375,42.55,28.366666666666664,0.10830796727079785,0.10830796727079785,0.2981850056718573,0.06969150539141544,0.004856905923721688,0.06776010554589319,0.0905764210727858
60007,chicago,2512,43460,3049008,11900.0,1715.0,0.1441176470588235,6263,8692.0,2192.05,14.410952600092038,25.21916705016107,Chicago,42.014343456507795,-87.9983118131412,42.21666666666667,28.144444444444446,0.24272110363316485,0.24272110363316485,0.1441095260009204,0.06913716766633482,0.004779947952922893,0.10233128761041554,0.0905764210727858
60008,chicago,1030,23667,2147397,4652.0,1774.0,0.38134135855546,9025,4733.4,3158.75,38.13326572865171,66.7332150251405,Chicago,42.07387654330879,-88.02285599029923,43.68333333333333,29.12222222222222,0.13217347594180234,0.13217347594180234,0.38133265728651705,0.07157625365668963,0.005123160087526775,0.08088108892523854,0.0905764210727858
60010,chicago,2011,18124,1147546,9531.0,3793.0,0.3979645367747351,7212,3624.8,2524.2,39.79254027808431,69.63694548664753,Chicago,42.15257824681459,-88.16520270132126,56.5,37.666666666666664,0.10121477840766288,0.10121477840766288,0.3979254027808431,0.09289053918604023,0.008628652270273277,0.07595692909735943,0.0905764210727858
60012,chicago,274,2407,164803,973.0,285.0,0.2929085303186022,705,481.4,246.75,29.289572081429167,51.256751142501045,Chicago,42.27199983450151,-88.31155259656754,0.0,46.99031325142114,0.013432377335306767,0.013432377335306767,0.29289572081429166,0.11614855985365927,0.013490487956079069,0.02134577181895538,0.0905764210727858
60013,chicago,578,5359,338230,2386.0,726.0,0.3042749371332774,1630,1071.8,570.5,30.41612241089756,53.22821421907072,Chicago,42.22021821292372,-88.23574019948641,0.0,38.50571367155726,0.029919852551034652,0.029919852551034656,0.3041612241089756,0.09498355852171073,0.009021876389447247,0.03333485691578433,0.0905764210727858
60014,chicago,1682,17926,863440,7848.0,2079.0,0.2649082568807339,4748,3585.2,1661.8,26.486667410465248,46.35166796831418,Chicago,42.23127100901273,-88.32671608929022,66.8,44.53333333333333,0.10010891116758357,0.10010891116758357,0.2648666741046525,0.11001957489103201,0.0121043068592034,0.0759188049787483,0.0905764210727858
60015,chicago,1429,36914,4419879,6654.0,3194.0,0.4800120228434024,17719,7382.8,6201.65,48.00075851980278,84.00132740965486,Chicago,42.172373449903354,-87.87486959117292,45.083333333333336,30.055555555555557,0.20616046245357314,0.2061604624535731,0.4800075851980278,0.07390447210202833,0.0054618709966794835,0.11321109768216628,0.0905764210727858
60016,chicago,1394,17399,893047,6387.0,1151.0,0.1802098011586034,3135,3479.8,1097.25,18.018276912466234,31.53198459681591,Chicago,42.05232361778331,-87.88987099334493,0.0,8.805480601851775,0.09716551704878662,0.09716551704878662,0.18018276912466236,0.020895740167696738,0.0004366319571558949,0.03616288084678303,0.0905764210727858
60018,chicago,1609,43289,3275512,7416.0,2263.0,0.305151024811219,13209,8657.8,4623.15,30.51352537596156,53.39866940793273,Chicago,41.996284105585374,-87.89844344390274,30.033333333333335,20.022222222222222,0.24176603647127817,0.24176603647127817,0.3051352537596156,0.04887612381463743,0.002388875479143768,0.09943047250874566,0.0905764210727858
60020,chicago,240,2183,89330,869.0,190.0,0.2186421173762946,477,436.6,166.95,21.85066422354558,38.23866239120476,Chicago,42.39541407469052,-88.17347965878466,0.0,51.71725094680784,0.012181295205116034,0.012181295205116032,0.2185066422354558,0.1279399993526229,0.01636864343434915,0.019926131467007217,0.0905764210727858
60021,chicago,160,875,42505,554.0,165.0,0.2978339350180505,260,175.0,91.0,29.714285714285715,52.0,Chicago,42.19510832489163,-88.21767600197687,0.0,35.488439551253876,0.004875869194895138,0.004875869194895138,0.29714285714285715,0.08745690859863922,0.007648710861630735,0.00988317032634119,0.0905764210727858
60022,chicago,258,2187,113740,985.0,509.0,0.516751269035533,1130,437.4,395.5,51.6689529035208,90.42066758116142,Chicago,42.13684872582674,-87.76097931439917,54.166666666666664,36.111111111111114,0.012203635957440867,0.012203635957440867,0.5166895290352079,0.08901017511047576,0.007922811273197558,0.019632622826091725,0.0905764210727858
60025,chicago,1541,15541,1136313,7165.0,2351.0,0.3281228192602931,5099,3108.2,1784.65,32.80998648735603,57.41747635287305,Chicago,42.07466935900618,-87.8120262884328,50.016666666666666,33.34444444444444,0.08678823759390096,0.08678823759390097,0.3280998648735603,0.08210867043322177,0.0067418337603114276,0.06355593062040976,0.0905764210727858
60026,chicago,518,9034,676281,2175.0,740.0,0.3402298850574712,3073,1806.8,1075.55,34.015939783041844,59.52789462032322,Chicago,42.092204841155635,-87.83791453905201,0.0,14.31832913260069,0.05044541874947638,0.05044541874947639,0.34015939783041843,0.034647649777319496,0.0012004596350917878,0.03180211595302364,0.0905764210727858
60029,chicago,12,182,15467,3.0,3.0,1.0,182,36.4,63.7,100.0,175.00000000000003,Chicago,42.05854901208437,-87.78494051132438,49.85,33.233333333333334,0.0010053338546175542,0.0010053338546175542,1.0,0.08183150157068146,0.006696394649312443,0.00413685155852464,0.0905764210727858
60030,chicago,844,6887,321922,3700.0,913.0,0.2467567567567567,1699,1377.4,594.65,24.66966748947292,43.17191810657761,Chicago,42.33533971509539,-88.04524965868312,0.0,41.73592846166462,0.03845401993912145,0.03845401993912145,0.2466966748947292,0.1030413931539255,0.010617528703101847,0.03928631733707041,0.0905764210727858
60031,chicago,1255,18527,857309,5671.0,1270.0,0.2239463939340504,4149,3705.4,1452.15,22.394343390727048,39.19010093377233,Chicago,42.37495844497861,-87.94113213207241,0.0,44.649433772438385,0.10346560920438996,0.10346560920438996,0.22394343390727048,0.11030918973085661,0.012168117339078122,0.07571515945618444,0.0905764210727858
60033,chicago,326,3129,157357,1192.0,161.0,0.1350671140939597,422,625.8,147.7,13.486736976669864,23.60178970917226,Chicago,42.42335216734122,-88.61105321102231,0.0,76.51802708442912,0.0174648831299394,0.0174648831299394,0.13486736976669864,0.1898060255622573,0.036026327339740274,0.02742948967895643,0.0905764210727858
60034,chicago,55,565,27411,118.0,25.0,0.211864406779661,119,113.0,41.65,21.061946902654867,36.858407079646014,Chicago,42.45866585174871,-88.4266453879932,0.0,68.78343109059664,0.0031444608897204613,0.0031444608897204613,0.21061946902654868,0.17051192299788212,0.02907431588443568,0.009217894124885528,0.0905764210727858
60035,chicago,1281,11431,675351,5918.0,2216.0,0.3744508279824265,4280,2286.2,1498.0,37.44204356574228,65.523576240049,Chicago,42.184502565854665,-87.8053994378453,52.78333333333333,35.18888888888889,0.06383311458013348,0.06383311458013348,0.37442043565742283,0.0867096735513911,0.007518567487388814,0.05426388412370835,0.0905764210727858
60040,chicago,158,1112,46186,518.0,81.0,0.1563706563706563,173,222.4,60.55,15.557553956834532,27.225719424460436,Chicago,42.20652506277711,-87.81281830538661,0.0,26.984159813501563,0.006199558770141584,0.006199558770141584,0.15557553956834533,0.06624281472390174,0.004388110502545174,0.00938169312213779,0.0905764210727858
60041,chicago,162,1093,55003,562.0,47.0,0.0836298932384341,91,218.6,31.85,8.325709057639525,14.56999085086917,Chicago,42.36943296697801,-88.15310472998235,0.0,48.39166377286208,0.0060934401965986205,0.0060934401965986205,0.08325709057639524,0.11964425642409189,0.014314748095273853,0.010699921497739457,0.0905764210727858
60042,chicago,156,969,32716,553.0,41.0,0.0741410488245931,71,193.8,24.85,7.327141382868938,12.82249742002064,Chicago,42.27912545602562,-88.19776645015709,0.0,41.51437311696797,0.0054008768745287495,0.0054008768745287495,0.07327141382868937,0.1024887189680118,0.010503937515704102,0.009122469029818047,0.0905764210727858
60043,chicago,68,437,23495,218.0,114.0,0.5229357798165137,228,87.4,79.8,52.17391304347826,91.30434782608695,Chicago,42.08881767784516,-87.71449723072934,54.2,36.13333333333334,0.002429556815325756,0.002429556815325756,0.5217391304347826,0.08906560888298383,0.007932682685696649,0.006888023647086674,0.0905764210727858
60044,chicago,470,4752,354265,1858.0,631.0,0.3396124865446717,1613,950.4,564.55,33.94360269360269,59.40130471380471,Chicago,42.284800133603326,-87.85723314336842,0.0,34.78307243989408,0.026529643385741014,0.026529643385741014,0.3394360269360269,0.08569735639927871,0.007344036893824996,0.030076415818432345,0.0905764210727858
60045,chicago,934,22256,2927240,4144.0,1913.0,0.4616312741312741,10274,4451.2,3595.9,46.1628324946082,80.78495686556435,Chicago,42.23867904957542,-87.86630113320574,52.63333333333333,35.08888888888889,0.12429277555921696,0.12429277555921696,0.461628324946082,0.0864602215751048,0.0074753699148162175,0.08625022416219573,0.0905764210727858
60046,chicago,606,3730,183652,2615.0,597.0,0.2282982791586998,851,746.0,297.85,22.815013404825734,39.926273458445046,Chicago,42.41571857649315,-88.06088840224184,0.0,50.69880860117449,0.02082158116674579,0.02082158116674579,0.22815013404825735,0.1253994747941041,0.01572502827863715,0.028189365927915228,0.0905764210727858
60047,chicago,1553,21481,1244815,7112.0,2287.0,0.3215691788526434,6907,4296.2,2417.45,32.1539965550952,56.269493971416594,Chicago,42.20203923133341,-88.04524481366765,57.03333333333333,38.02222222222222,0.11996425479628027,0.11996425479628027,0.321539965550952,0.09377747954616925,0.00879421567003219,0.08247235141784819,0.0905764210727858
60048,chicago,1291,18211,1248117,5899.0,1819.0,0.30835734870317,5615,3642.2,1965.25,30.83301301411235,53.95777277469661,Chicago,42.29494391917978,-87.9466195664401,55.0,36.666666666666664,0.10170068977072802,0.10170068977072803,0.3083301301411235,0.09039601942317735,0.008171440327555457,0.07253918185694859,0.0905764210727858
60050,chicago,934,14945,840691,4029.0,988.0,0.2452221394887069,3664,2989.0,1282.4,24.516560722649714,42.90398126463701,Chicago,42.329189815020946,-88.29354925024991,0.0,50.71454854439292,0.08345946549750062,0.08345946549750063,0.24516560722649713,0.1254387383935288,0.015734877089760152,0.07026689176740984,0.0905764210727858
60051,chicago,443,5710,263895,1717.0,308.0,0.1793826441467676,1024,1142.0,358.4,17.933450087565674,31.38353765323993,Chicago,42.3509888685823,-88.22410592481931,0.0,49.36783096329302,0.03188025356753888,0.03188025356753889,0.17933450087565675,0.1220793247724802,0.014903361536904696,0.035480977385336586,0.0905764210727858
60053,chicago,734,11159,595264,3114.0,677.0,0.2174052665382145,2426,2231.8,849.1,21.740299309974013,38.04552379245452,Chicago,42.04223885252058,-87.78893009086939,0.0,12.364804172330869,0.06231394342204474,0.062313943422044736,0.21740299309974012,0.02977454315668051,0.0008865234201890301,0.03210763253668933,0.0905764210727858
60056,chicago,1523,16286,1010147,6992.0,1639.0,0.2344107551487414,3817,3257.2,1335.95,23.437308117401447,41.01528920545254,Chicago,42.06613385035767,-87.93477839196383,0.0,10.471564568109631,0.0909492027144014,0.0909492027144014,0.23437308117401445,0.025051819548115934,0.0006275936626713636,0.03874727509107936,0.0905764210727858
60060,chicago,1030,13354,790506,4498.0,934.0,0.2076478434859937,2772,2670.8,970.2,20.75782537067545,36.32619439868204,Chicago,42.26948757498923,-88.04000270889391,0.0,34.61053542809214,0.0745734312602977,0.0745734312602977,0.2075782537067545,0.08526695941351346,0.007270454367625752,0.05458449194157444,0.0905764210727858
60061,chicago,1029,16586,1016558,4646.0,1391.0,0.2993973310374516,4965,3317.2,1737.75,29.93488484263837,52.38604847461716,Chicago,42.233387659449654,-87.96044770053463,55.31666666666667,36.87777777777778,0.09262475913876399,0.092624759138764,0.2993488484263837,0.09092264026200396,0.008266926512213783,0.06811896883625392,0.0905764210727858
60062,chicago,2823,46619,4386894,13578.0,5848.0,0.4306967152747091,20078,9323.8,7027.3,43.06827688281602,75.36948454492804,Chicago,42.12662154844454,-87.84234828991448,47.55,31.7,0.2603647127817029,0.2603647127817029,0.4306827688281602,0.07800657126762506,0.006085025160931067,0.13246601826893262,0.0905764210727858
60064,chicago,219,26463,5019094,792.0,143.0,0.1805555555555555,4778,5292.6,1672.3,18.05539810301175,31.59694668027057,Chicago,42.323713985490485,-87.86117016969813,58.05,38.699999999999996,0.1477896618168617,0.14778966181686168,0.1805539810301175,0.0954682096076652,0.009114179045693097,0.08723749945840262,0.0905764210727858
60067,chicago,1393,12730,637264,6475.0,2401.0,0.3708108108108108,4720,2546.0,1652.0,37.0777690494894,64.88609583660644,Chicago,42.107752874962806,-88.06480895104696,46.63333333333333,31.08888888888889,0.0710882738976235,0.0710882738976235,0.37077769049489395,0.07648214252365329,0.005849518125008415,0.05526621717829769,0.0905764210727858
60068,chicago,1462,15844,1325422,6811.0,2303.0,0.3381294964028777,5357,3168.8,1874.95,33.81090633678364,59.16908608937137,Chicago,42.012767639529855,-87.84436186190993,37.25,24.833333333333336,0.08848054958250719,0.08848054958250719,0.33810906336783636,0.060877535562633284,0.00370607433617968,0.05735779233844878,0.0905764210727858
60069,chicago,513,20477,2066881,2111.0,931.0,0.4410232117479867,9030,4095.4,3160.5,44.09825658055379,77.17194901596913,Chicago,42.19596279547826,-87.9243637507844,51.28333333333333,34.18888888888888,0.11435672596274679,0.11435672596274679,0.44098256580553785,0.0842151537885282,0.007092192127625456,0.0802951708212223,0.0905764210727858
60070,chicago,431,1811,78150,1797.0,356.0,0.1981079577072899,358,362.2,125.3,19.768083931529542,34.594146880176694,Chicago,42.104061551748025,-87.92773692694341,0.0,14.538243039011338,0.01010360523890642,0.01010360523890642,0.19768083931529543,0.03519622936298924,0.0012387745613721458,0.010372962123656425,0.0905764210727858
60071,chicago,156,1765,115458,468.0,76.0,0.1623931623931624,286,353.0,100.1,16.203966005665723,28.356940509915013,Chicago,42.463873775380634,-88.30993623134091,0.0,63.749962207930494,0.009846686587170824,0.009846686587170823,0.16203966005665724,0.1579558353943161,0.02495004593511628,0.018050783042513733,0.0905764210727858
60072,chicago,62,655,39809,139.0,13.0,0.0935251798561151,61,131.0,21.35,9.31297709923664,16.297709923664122,Chicago,42.406460274274714,-88.30635436202323,0.0,58.23324617083642,0.003647127817029238,0.0036471278170292385,0.0931297709923664,0.14419427821368233,0.020791989869564823,0.008398672352167716,0.0905764210727858
60073,chicago,969,11464,947336,4379.0,695.0,0.1587120347111212,1819,2292.8,636.65,15.867062107466854,27.76735868806699,Chicago,42.35158810127615,-88.10597630104299,0.0,45.04547281399767,0.06401742578681337,0.06401742578681337,0.15867062107466853,0.11129711694689153,0.012387048240690049,0.05281555885932467,0.0905764210727858
60074,chicago,743,8289,343830,3307.0,814.0,0.2461445418808588,2040,1657.8,714.0,24.610930148389432,43.06912775968151,Chicago,42.13180313857057,-88.02659666853572,0.0,20.103013469069296,0.04628445362897595,0.04628445362897596,0.24610930148389432,0.04907765917656378,0.002408616630250955,0.03292725950674831,0.0905764210727858
60075,chicago,7,69,2788,0.0,0.0,0.0,0,13.8,0.0,0.0,0.0,Chicago,42.49240875813454,-87.91189462940059,0.0,57.623426458220514,0.00037420760144097855,0.0003742076014409785,0.0,0.1426730708887786,0.02035560515683444,8.595280872381164e-05,0.0905764210727858
60076,chicago,1142,13741,761747,5073.0,1234.0,0.2432485708653656,3342,2748.2,1169.7,24.32137399024816,42.56240448293429,Chicago,42.034135575834576,-87.72944637213617,0.0,16.13635215069991,0.07673489904772543,0.07673489904772543,0.24321373990248157,0.039182744125307624,0.0015352874371893292,0.041723579819056715,0.0905764210727858
60077,chicago,1306,20670,1120675,6005.0,1766.0,0.2940882597835137,6078,4134.0,2127.3,29.40493468795356,51.45863570391873,Chicago,42.036158170465534,-87.75632661291972,49.516666666666666,33.01111111111111,0.11543466726242008,0.11543466726242006,0.2940493468795356,0.08127716384560082,0.006605977362784642,0.07494954776306358,0.0905764210727858
60081,chicago,245,2205,133420,873.0,175.0,0.2004581901489118,442,441.0,154.7,20.045351473922903,35.07936507936508,Chicago,42.45090648028294,-88.2216786344243,0.0,58.9926115737469,0.012304169342902623,0.012304169342902621,0.20045351473922904,0.14608853021847687,0.02134185866139483,0.020877692501665424,0.0905764210727858
60083,chicago,151,1172,56938,458.0,65.0,0.1419213973799126,166,234.4,58.1,14.163822525597269,24.78668941979522,Chicago,42.43717938741628,-87.94659823197246,0.0,51.58261471057972,0.006534670055014103,0.006534670055014103,0.1416382252559727,0.12760414660055439,0.016282818229655775,0.01244280723647778,0.0905764210727858
60084,chicago,556,7166,344435,2247.0,408.0,0.1815754339118825,1301,1433.2,455.35,18.15517722578845,31.77156014512978,Chicago,42.26807170718681,-88.13861911230276,0.0,37.83874538822842,0.04001228741377866,0.04001228741377866,0.1815517722578845,0.0933197929577442,0.008708583757676244,0.03700541500963524,0.0905764210727858
60085,chicago,1323,19599,1041589,6005.0,1221.0,0.2033305578684429,3985,3919.8,1394.75,20.33267003418542,35.58217255982448,Chicago,42.35517032852666,-87.8602067831373,0.0,42.53941072335606,0.10945293082744562,0.10945293082744562,0.20332670034185418,0.10504569553482457,0.011034598150395062,0.07590637895033449,0.0905764210727858
60087,chicago,390,3731,204046,1503.0,214.0,0.1423819028609447,531,746.2,185.85,14.232109354060574,24.906191369606,Chicago,42.40420885800331,-87.8537727480941,0.0,48.0177377245427,0.020827166354827002,0.020827166354827,0.14232109354060574,0.11871149050670997,0.014092417978324692,0.025697869352059123,0.0905764210727858
60088,chicago,42,863,35127,117.0,74.0,0.6324786324786325,545,172.6,190.75,63.15179606025493,110.51564310544612,Chicago,42.30977384255959,-87.84422185202686,59.833333333333336,39.888888888888886,0.004808846937920634,0.004808846937920635,0.6315179606025493,0.09843391643684662,0.009689235905096105,0.011498531752837864,0.0905764210727858
60089,chicago,1462,23674,1780143,6736.0,2371.0,0.3519893111638955,8332,4734.8,2916.2,35.19472839401875,61.590774689532815,Chicago,42.167380848294634,-87.96080444974984,52.2,34.8,0.13221257225837083,0.1322125722583708,0.35194728394018754,0.08573958253249997,0.007351276012847374,0.08591549181528427,0.0905764210727858
60090,chicago,1317,19362,1153678,5933.0,1122.0,0.1891117478510028,3661,3872.4,1281.35,18.90817064352856,33.08929862617498,Chicago,42.130298644911264,-87.92264714648798,0.0,17.403569263836502,0.10812924125219917,0.10812924125219917,0.1890817064352856,0.042343842257864896,0.0017930009771589448,0.051793658440309136,0.0905764210727858
60091,chicago,803,5166,277621,3562.0,1457.0,0.4090398652442448,2113,1033.2,739.55,40.902051877661634,71.57859078590785,Chicago,42.078786436907215,-87.72032580298215,0.0,19.33289953291578,0.028841911251361388,0.028841911251361388,0.4090205187766163,0.047156594743172714,0.0022237444277718246,0.02571546413522121,0.0905764210727858
60093,chicago,906,8616,695684,4127.0,1875.0,0.4543251756724012,3914,1723.2,1369.9,45.42711234911792,79.49744661095637,Chicago,42.104494466233646,-87.75306583338477,52.333333333333336,34.888888888888886,0.04811081013153118,0.04811081013153118,0.4542711234911792,0.08596131762253223,0.00738934812740187,0.04632081930633922,0.0905764210727858
60096,chicago,89,408,23469,248.0,20.0,0.0806451612903225,32,81.6,11.2,7.84313725490196,13.725490196078432,Chicago,42.48095109198791,-87.82948984362044,0.0,56.71119036310145,0.0022675863609707054,0.002267586360970706,0.07843137254901959,0.14039747992110724,0.01971145236819771,0.005946120467926012,0.0905764210727858
60097,chicago,117,323,14082,400.0,26.0,0.065,20,64.6,7.0,6.191950464396285,10.8359133126935,Chicago,42.39343600700027,-88.36175018753167,0.0,59.79289382873263,0.0017928453740679714,0.0017928453740679716,0.061919504643962855,0.14808485011940722,0.0219291228348873,0.005032470433506618,0.0905764210727858
60098,chicago,889,10114,565204,3820.0,824.0,0.2157068062827225,2181,2022.8,763.35,21.56416847933557,37.73729483883726,Chicago,42.3246378209793,-88.45673572836273,0.0,59.74991540074862,0.05647742187718171,0.056477421877181716,0.21564168479335571,0.14797763958142435,0.021897381816089925,0.05712905074032154,0.0905764210727858
60099,chicago,405,4426,225419,1625.0,168.0,0.1033846153846153,457,885.2,159.95,10.325350203343875,18.069362855851782,Chicago,42.459869974370825,-87.86423346497287,0.0,54.120366751967715,0.024708872071267002,0.024708872071267,0.10325350203343875,0.13393461922104236,0.017938482225885607,0.028720847946179594,0.0905764210727858
60101,chicago,1599,31191,1783933,7406.0,935.0,0.1262489873075884,3937,6238.2,1377.95,12.622230771696962,22.088903850469688,Chicago,41.9310336702661,-88.01080367439162,43.666666666666664,29.11111111111111,0.1741964310648161,0.1741964310648161,0.12622230771696963,0.0715485367704356,0.0051191931139903755,0.08197590810071485,0.0905764210727858
60102,chicago,964,8812,302028,4332.0,907.0,0.2093721144967682,1844,1762.4,645.4,20.92600998638221,36.62051747616886,Chicago,42.16401604434203,-88.30930438412047,0.0,39.32684281740568,0.049205506995448074,0.049205506995448074,0.20926009986382207,0.09703188140389232,0.009415186008779025,0.04392155007512733,0.0905764210727858
60103,chicago,897,8885,519997,3953.0,1071.0,0.2709334682519605,2407,1777.0,842.45,27.090602138435564,47.40855374226224,Chicago,41.97813787322485,-88.20509162336967,0.0,24.62078863306902,0.0496132257253763,0.049613225725376305,0.27090602138435566,0.06034733860733218,0.0036418012769880046,0.037959842560234686,0.0905764210727858
60104,chicago,224,3455,204484,752.0,90.0,0.1196808510638298,413,691.0,144.55,11.95369030390738,20.91895803183792,Chicago,41.88256264681599,-87.87644457665372,0.0,10.50446330608592,0.019285654444413415,0.019285654444413415,0.11953690303907379,0.025133886100171036,0.0006317122304963708,0.012797688052776689,0.0905764210727858
60106,chicago,1084,16460,948914,4851.0,513.0,0.1057513914656771,1740,3292.0,609.0,10.571081409477522,18.49939246658566,Chicago,41.96114697972166,-87.94197365605321,0.0,3.213172492947356,0.09192102544053171,0.09192102544053171,0.10571081409477522,0.006945617070016325,4.824159648330215e-05,0.020726314638283165,0.0905764210727858
60107,chicago,757,6711,313322,3295.0,702.0,0.2130500758725341,1429,1342.2,500.15,21.29339889733274,37.26344807033229,Chicago,42.021477059592634,-88.17825013139345,0.0,22.999278853322668,0.03747102683682873,0.03747102683682873,0.21293398897332738,0.05630245041607947,0.0031699659228550878,0.029672204065834422,0.0905764210727858
60108,chicago,964,11989,571248,4295.0,1039.0,0.2419091967403958,2900,2397.8,1015.0,24.188839769788974,42.3304695971307,Chicago,41.94904198501302,-88.09241627928755,0.0,15.559645225545014,0.0669496495294479,0.0669496495294479,0.24188839769788972,0.03774413730312885,0.001424619900757443,0.03758533830595329,0.0905764210727858
