zipcode,city_key,total_establishments,total_employment,total_payroll_K,detailed_establishments,power_establishments,power_estab_pct,power_employment,estimated_revenue_M,power_revenue_M,power_emp_pct,power_rev_pct,city_name
50228,other,45,348,17817,91.0,3.0,0.0329670329670329,11,54.4,3.85,3.160919540229885,7.077205882352941,Other
50229,other,16,59,2653,18.0,0.0,0.0,0,8.85,0.0,0.0,0.0,Other
50230,other,22,103,4714,21.0,0.0,0.0,0,15.45,0.0,0.0,0.0,Other
50231,other,5,18,1160,0.0,0.0,0.0,0,2.7,0.0,0.0,0.0,Other
50232,other,9,14,706,0.0,0.0,0.0,0,2.1,0.0,0.0,0.0,Other
50233,other,22,105,7629,16.0,0.0,0.0,0,15.75,0.0,0.0,0.0,Other
50234,other,3,22,1088,0.0,0.0,0.0,0,3.3,0.0,0.0,0.0,Other
50235,other,9,25,1123,3.0,0.0,0.0,0,3.75,0.0,0.0,0.0,Other
50236,other,34,197,8442,60.0,22.0,0.3666666666666666,72,43.95,25.2,36.54822335025381,57.33788395904437,Other
50237,other,40,163,8358,87.0,10.0,0.1149425287356321,18,28.05,6.3,11.042944785276074,22.45989304812834,Other
50238,other,14,36,1097,16.0,0.0,0.0,0,5.4,0.0,0.0,0.0,Other
50239,other,3,5,151,0.0,0.0,0.0,0,0.75,0.0,0.0,0.0,Other
50240,other,36,121,5701,56.0,11.0,0.1964285714285714,23,22.75,8.05,19.00826446280992,35.38461538461539,Other
50241,other,5,20,197,3.0,0.0,0.0,0,3.0,0.0,0.0,0.0,Other
50242,other,6,10,258,0.0,0.0,0.0,0,1.5,0.0,0.0,0.0,Other
50243,other,4,7,159,0.0,0.0,0.0,0,1.05,0.0,0.0,0.0,Other
50244,other,49,520,36947,80.0,17.0,0.2125,110,100.0,38.5,21.15384615384616,38.5,Other
50246,other,12,51,1617,0.0,0.0,0.0,0,7.65,0.0,0.0,0.0,Other
50247,other,36,210,10718,46.0,21.0,0.4565217391304347,95,50.5,33.25,45.23809523809524,65.84158415841584,Other
50248,other,133,1681,84774,392.0,74.0,0.1887755102040816,317,315.55,110.95,18.85782272456871,35.160830296308035,Other
50249,other,21,107,4894,27.0,0.0,0.0,0,16.05,0.0,0.0,0.0,Other
50250,other,66,735,21946,154.0,32.0,0.2077922077922078,152,140.65,53.2,20.680272108843536,37.82438677568432,Other
50251,other,60,662,35052,151.0,6.0,0.0397350993377483,26,104.5,9.1,3.927492447129909,8.708133971291867,Other
50252,other,7,34,1764,8.0,0.0,0.0,0,5.1,0.0,0.0,0.0,Other
50254,other,3,1,273,0.0,0.0,0.0,0,0.15,0.0,0.0,0.0,Other
50256,other,5,8,481,3.0,0.0,0.0,0,1.2,0.0,0.0,0.0,Other
50257,other,16,51,2407,3.0,0.0,0.0,0,7.65,0.0,0.0,0.0,Other
50258,other,19,111,5897,6.0,3.0,0.5,55,27.65,19.25,49.549549549549546,69.62025316455697,Other
50261,other,51,256,10336,111.0,34.0,0.3063063063063063,78,54.0,27.3,30.46875,50.55555555555556,Other
50263,other,501,6510,329981,2120.0,747.0,0.3523584905660377,2293,1435.1,802.55,35.222734254992325,55.9229321998467,Other
50264,other,6,51,2170,0.0,0.0,0.0,0,7.65,0.0,0.0,0.0,Other
50265,other,888,12055,601769,3857.0,1338.0,0.3469017371013741,4181,2644.45,1463.35,34.68270427208628,55.33664845241921,Other
50266,other,1880,51961,3815383,9006.0,3981.0,0.4420386409060626,22968,12387.75,8038.8,44.20238255614788,64.89314040079918,Other
50268,other,6,27,644,0.0,0.0,0.0,0,4.05,0.0,0.0,0.0,Other
50271,other,16,109,4194,12.0,0.0,0.0,0,16.35,0.0,0.0,0.0,Other
50273,other,262,1968,76628,938.0,251.0,0.267590618336887,526,400.4,184.1,26.727642276422763,45.97902097902098,Other
50274,other,8,22,491,6.0,0.0,0.0,0,3.3,0.0,0.0,0.0,Other
50276,other,45,566,17797,87.0,9.0,0.1034482758620689,58,96.5,20.3,10.247349823321557,21.036269430051817,Other
50277,other,11,35,2411,3.0,0.0,0.0,0,5.25,0.0,0.0,0.0,Other
50278,other,17,85,4415,8.0,0.0,0.0,0,12.75,0.0,0.0,0.0,Other
50309,other,1176,33934,2794642,5360.0,2472.0,0.4611940298507462,15650,8220.1,5477.5,46.11893675959215,66.63544239121178,Other
50310,other,578,6407,331026,2474.0,615.0,0.2485852869846402,1592,1279.45,557.2,24.84782269392852,43.54996287467272,Other
50311,other,243,4301,144024,880.0,238.0,0.2704545454545454,1163,877.75,407.05,27.040223203906063,46.3742523497579,Other
50312,other,527,5356,250694,2229.0,1049.0,0.4706146253925527,2520,1307.4,882.0,47.05003734129948,67.4621385956861,Other
50313,other,762,14198,876038,3267.0,356.0,0.1089684726048362,1547,2439.1000000000004,541.45,10.895900831102972,22.198761838383007,Other
50314,other,280,11708,759770,967.0,107.0,0.1106514994829369,1295,2015.2,453.25,11.06081311923471,22.491564112743152,Other
50315,other,422,4736,172083,1685.0,340.0,0.201780415430267,955,901.4,334.25,20.164695945945947,37.08120701131573,Other
50316,other,275,7464,372682,999.0,91.0,0.091091091091091,679,1255.4,237.65,9.09699892818864,18.930221443364665,Other
50317,other,531,10233,532712,2204.0,318.0,0.1442831215970962,1476,1830.15,516.6,14.42392260334213,28.22719449225473,Other
50319,other,13,72,9566,25.0,6.0,0.24,17,14.2,5.95,23.61111111111111,41.90140845070423,Other
50320,other,287,3523,111751,1096.0,263.0,0.239963503649635,845,697.45,295.75,23.985239852398525,42.4044734389562,Other
50321,other,347,16011,918946,1296.0,446.0,0.3441358024691358,5509,3503.45,1928.15,34.40759477858972,55.03575047453225,Other
50322,other,1305,20589,1096400,6022.0,2013.0,0.3342743274659581,6882,4464.75,2408.7,33.425615619991255,53.94926927599529,Other
50323,other,291,4059,267107,1124.0,592.0,0.5266903914590747,2137,1036.25,747.95,52.64843557526484,72.17852834740653,Other
50324,other,150,1403,66401,477.0,154.0,0.3228511530398323,452,300.85,158.2,32.21667854597292,52.58434435765332,Other
50325,other,870,11150,649435,3864.0,1295.0,0.3351449275362319,3736,2419.7,1307.6,33.506726457399104,54.03975699466877,Other
50327,other,231,3079,147721,838.0,186.0,0.2219570405727923,683,598.45,239.05,22.18252679441377,39.944857548667386,Other
50401,other,931,14972,695393,4052.0,904.0,0.2230997038499506,3340,2913.8,1169.0,22.30830884317393,40.11943166998421,Other
50420,other,7,58,4562,0.0,0.0,0.0,0,8.7,0.0,0.0,0.0,Other
50421,other,98,955,43891,263.0,60.0,0.2281368821292775,217,186.65,75.95,22.72251308900524,40.69113313688722,Other
50423,other,85,1009,43635,214.0,40.0,0.1869158878504672,188,188.95,65.8,18.63230921704658,34.824027520508075,Other
50424,other,49,315,12208,70.0,0.0,0.0,0,47.25,0.0,0.0,0.0,Other
50426,other,3,16,189,0.0,0.0,0.0,0,2.4,0.0,0.0,0.0,Other
50428,other,301,3928,179956,1073.0,295.0,0.2749301025163094,1079,805.0,377.65,27.469450101833,46.91304347826087,Other
50430,other,12,86,3501,21.0,0.0,0.0,0,12.9,0.0,0.0,0.0,Other
50431,other,3,4,138,0.0,0.0,0.0,0,0.6,0.0,0.0,0.0,Other
50433,other,4,20,677,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,Other
50434,other,11,59,2598,3.0,0.0,0.0,0,8.85,0.0,0.0,0.0,Other
50435,other,17,165,8252,31.0,0.0,0.0,0,24.75,0.0,0.0,0.0,Other
50436,other,142,4576,234717,430.0,60.0,0.1395348837209302,638,814.0,223.3,13.942307692307692,27.432432432432435,Other
50438,other,134,2021,110316,385.0,80.0,0.2077922077922078,419,386.9500000000001,146.65,20.732310737258786,37.8989533531464,Other
50439,other,3,7,116,0.0,0.0,0.0,0,1.05,0.0,0.0,0.0,Other
50440,other,11,29,839,4.0,0.0,0.0,0,4.35,0.0,0.0,0.0,Other
50441,other,177,1778,68886,583.0,135.0,0.2315608919382504,411,348.9,143.85,23.115860517435323,41.229578675838354,Other
50444,other,9,57,3726,3.0,0.0,0.0,0,8.55,0.0,0.0,0.0,Other
50446,other,7,37,1929,3.0,0.0,0.0,0,5.55,0.0,0.0,0.0,Other
50447,other,27,263,11922,39.0,0.0,0.0,0,39.45,0.0,0.0,0.0,Other
50448,other,20,128,4894,39.0,0.0,0.0,0,19.2,0.0,0.0,0.0,Other
50449,other,16,49,1346,26.0,0.0,0.0,0,7.35,0.0,0.0,0.0,Other
50450,other,101,1112,48365,225.0,52.0,0.2311111111111111,256,218.0,89.6,23.021582733812952,41.100917431192656,Other
50451,other,12,85,5263,6.0,0.0,0.0,0,12.75,0.0,0.0,0.0,Other
50452,other,15,85,2638,4.0,0.0,0.0,0,12.75,0.0,0.0,0.0,Other
50453,other,13,46,1984,3.0,0.0,0.0,0,6.9,0.0,0.0,0.0,Other
50455,other,8,27,990,4.0,0.0,0.0,0,4.05,0.0,0.0,0.0,Other
50456,other,29,168,5211,36.0,0.0,0.0,0,25.2,0.0,0.0,0.0,Other
50457,other,6,12,651,15.0,0.0,0.0,0,1.8,0.0,0.0,0.0,Other
50458,other,35,254,12059,57.0,3.0,0.0526315789473684,13,40.7,4.55,5.118110236220472,11.17936117936118,Other
50459,other,86,1204,47106,173.0,35.0,0.2023121387283237,243,229.2,85.05,20.18272425249169,37.10732984293193,Other
50460,other,5,33,2088,3.0,0.0,0.0,0,4.95,0.0,0.0,0.0,Other
50461,other,178,2167,90355,585.0,101.0,0.1726495726495726,374,399.85,130.9,17.258883248730964,32.737276478679505,Other
50464,other,7,22,759,0.0,0.0,0.0,0,3.3,0.0,0.0,0.0,Other
50465,other,8,82,4449,0.0,0.0,0.0,0,12.3,0.0,0.0,0.0,Other
50466,other,49,421,12500,75.0,0.0,0.0,0,63.15,0.0,0.0,0.0,Other
50467,other,3,6,133,0.0,0.0,0.0,0,0.9,0.0,0.0,0.0,Other
50468,other,27,419,22958,37.0,16.0,0.4324324324324324,181,99.05,63.35,43.1980906921241,63.95759717314488,Other
50469,other,41,145,7261,94.0,25.0,0.2659574468085106,38,29.35,13.3,26.20689655172414,45.31516183986371,Other
50470,other,7,40,1759,6.0,0.0,0.0,0,6.0,0.0,0.0,0.0,Other
50471,other,13,53,1231,6.0,0.0,0.0,0,7.95,0.0,0.0,0.0,Other
50472,other,64,1040,52712,138.0,23.0,0.1666666666666666,173,190.6,60.55,16.634615384615383,31.76810073452255,Other
50473,other,8,28,778,0.0,0.0,0.0,0,4.2,0.0,0.0,0.0,Other
50475,other,43,956,52932,61.0,9.0,0.1475409836065573,141,171.6,49.35,14.748953974895398,28.75874125874126,Other
50476,other,23,161,5976,14.0,0.0,0.0,0,24.15,0.0,0.0,0.0,Other
50477,other,6,42,1839,0.0,0.0,0.0,0,6.3,0.0,0.0,0.0,Other
50478,other,20,132,4643,15.0,0.0,0.0,0,19.8,0.0,0.0,0.0,Other
50479,other,13,46,2458,3.0,3.0,1.0,46,16.1,16.1,100.0,100.0,Other
50480,other,23,126,4047,67.0,16.0,0.2388059701492537,30,24.9,10.5,23.809523809523807,42.16867469879519,Other
50482,other,21,99,3687,15.0,0.0,0.0,0,14.85,0.0,0.0,0.0,Other
50483,other,24,92,4988,21.0,3.0,0.1428571428571428,13,16.4,4.55,14.130434782608695,27.743902439024392,Other
50484,other,12,42,1086,9.0,0.0,0.0,0,6.3,0.0,0.0,0.0,Other
50501,other,837,14828,714068,3597.0,870.0,0.2418682235195996,3586,2941.4,1255.1,24.1839762611276,42.67015706806283,Other
50510,other,27,251,15387,60.0,0.0,0.0,0,37.65,0.0,0.0,0.0,Other
50511,other,320,3862,168513,1135.0,274.0,0.2414096916299559,932,765.7,326.2,24.13257379596064,42.601541073527486,Other
50514,other,45,620,29417,63.0,4.0,0.0634920634920634,39,100.8,13.65,6.290322580645161,13.541666666666666,Other
50515,other,3,3,52,0.0,0.0,0.0,0,0.45,0.0,0.0,0.0,Other
50516,other,8,23,1125,3.0,0.0,0.0,0,3.45,0.0,0.0,0.0,Other
50517,other,43,354,14925,71.0,11.0,0.1549295774647887,54,63.9,18.9,15.254237288135592,29.577464788732392,Other
50518,other,4,6,86,0.0,0.0,0.0,0,0.9,0.0,0.0,0.0,Other
50519,other,12,65,3459,11.0,0.0,0.0,0,9.75,0.0,0.0,0.0,Other
50521,other,3,5,40,0.0,0.0,0.0,0,0.75,0.0,0.0,0.0,Other
50522,other,17,189,10096,12.0,0.0,0.0,0,28.35,0.0,0.0,0.0,Other
50523,other,10,21,1061,0.0,0.0,0.0,0,3.15,0.0,0.0,0.0,Other
50524,other,7,38,2147,0.0,0.0,0.0,0,5.7,0.0,0.0,0.0,Other
50525,other,105,1395,72689,239.0,59.0,0.2468619246861924,344,278.05,120.4,24.659498207885303,43.30156446682251,Other
50603,other,13,52,1987,7.0,0.0,0.0,0,7.8,0.0,0.0,0.0,Other
50604,other,29,243,7810,43.0,0.0,0.0,0,36.45,0.0,0.0,0.0,Other
50605,other,4,9,404,0.0,0.0,0.0,0,1.35,0.0,0.0,0.0,Other
50606,other,13,39,1453,6.0,0.0,0.0,0,5.85,0.0,0.0,0.0,Other
50607,other,10,29,1963,0.0,0.0,0.0,0,4.35,0.0,0.0,0.0,Other
50608,other,3,6,151,0.0,0.0,0.0,0,0.9,0.0,0.0,0.0,Other
50609,other,11,44,2061,0.0,0.0,0.0,0,6.6,0.0,0.0,0.0,Other
50611,other,10,20,861,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,Other
50612,other,5,32,852,0.0,0.0,0.0,0,4.8,0.0,0.0,0.0,Other
50613,other,1130,19662,817487,5107.0,1397.0,0.273546113177991,5378,4024.9,1882.3,27.35225307700132,46.76637928892644,Other
50616,other,264,3819,177595,922.0,219.0,0.237527114967462,907,754.25,317.45,23.74967268918565,42.088167053364266,Other
50619,other,40,235,8441,53.0,0.0,0.0,0,35.25,0.0,0.0,0.0,Other
50621,other,52,664,33038,81.0,4.0,0.0493827160493827,32,106.0,11.2,4.819277108433735,10.566037735849056,Other
50622,other,60,654,24557,108.0,15.0,0.1388888888888889,90,116.1,31.5,13.761467889908255,27.13178294573644,Other
50623,other,3,44,2098,0.0,0.0,0.0,0,6.6,0.0,0.0,0.0,Other
50624,other,24,225,7893,19.0,0.0,0.0,0,33.75,0.0,0.0,0.0,Other
50625,other,20,123,3297,10.0,0.0,0.0,0,18.45,0.0,0.0,0.0,Other
50626,other,24,128,5537,36.0,0.0,0.0,0,19.2,0.0,0.0,0.0,Other
50627,other,103,736,25408,276.0,61.0,0.2210144927536232,162,142.8,56.7,22.01086956521739,39.70588235294117,Other
50628,other,18,161,5783,7.0,0.0,0.0,0,24.15,0.0,0.0,0.0,Other
50629,other,34,251,10065,60.0,16.0,0.2666666666666666,66,50.85,23.1,26.294820717131472,45.42772861356932,Other
50630,other,37,361,14280,34.0,0.0,0.0,0,54.15,0.0,0.0,0.0,Other
50631,other,3,13,722,0.0,0.0,0.0,0,1.95,0.0,0.0,0.0,Other
50632,other,11,22,611,6.0,0.0,0.0,0,3.3,0.0,0.0,0.0,Other
50633,other,8,21,819,12.0,0.0,0.0,0,3.15,0.0,0.0,0.0,Other
50634,other,11,37,1012,6.0,0.0,0.0,0,5.55,0.0,0.0,0.0,Other
50635,other,28,189,8763,51.0,0.0,0.0,0,28.35,0.0,0.0,0.0,Other
50636,other,45,279,12179,103.0,16.0,0.1553398058252427,43,50.45,15.05,15.412186379928317,29.83151635282458,Other
50638,other,106,1058,46941,250.0,60.0,0.24,253,209.3,88.55,23.91304347826087,42.3076923076923,Other
50528,other,8,39,1217,0.0,0.0,0.0,0,5.85,0.0,0.0,0.0,Other
50529,other,14,66,1807,6.0,0.0,0.0,0,9.9,0.0,0.0,0.0,Other
50530,other,25,95,2941,34.0,3.0,0.088235294117647,8,15.85,2.8,8.421052631578947,17.665615141955833,Other
50531,other,3,9,602,0.0,0.0,0.0,0,1.35,0.0,0.0,0.0,Other
50532,other,21,85,5159,24.0,0.0,0.0,0,12.75,0.0,0.0,0.0,Other
50533,other,102,1757,84686,242.0,20.0,0.0826446280991735,145,292.55,50.75,8.252703471826978,17.347461972312423,Other
50535,other,12,56,1876,0.0,0.0,0.0,0,8.4,0.0,0.0,0.0,Other
50536,other,158,1859,77793,498.0,81.0,0.1626506024096385,302,339.25,105.7,16.245293168370093,31.15696389093589,Other
50538,other,10,55,2526,8.0,0.0,0.0,0,8.25,0.0,0.0,0.0,Other
50539,other,13,57,4514,3.0,0.0,0.0,0,8.55,0.0,0.0,0.0,Other
50540,other,17,169,9291,6.0,3.0,0.5,84,42.15,29.4,49.70414201183432,69.7508896797153,Other
50541,other,15,177,13392,12.0,0.0,0.0,0,26.55,0.0,0.0,0.0,Other
50542,other,30,196,9081,20.0,6.0,0.3,58,41.0,20.3,29.59183673469388,49.51219512195122,Other
50543,other,45,270,12475,94.0,9.0,0.0957446808510638,25,45.5,8.75,9.25925925925926,19.230769230769237,Other
50544,other,9,58,3138,6.0,0.0,0.0,0,8.7,0.0,0.0,0.0,Other
50545,other,3,11,621,0.0,0.0,0.0,0,1.65,0.0,0.0,0.0,Other
50546,other,5,45,1968,0.0,0.0,0.0,0,6.75,0.0,0.0,0.0,Other
50548,other,213,2850,131787,698.0,156.0,0.2234957020057306,636,554.7,222.6,22.31578947368421,40.12979989183341,Other
50551,other,3,2,61,0.0,0.0,0.0,0,0.3,0.0,0.0,0.0,Other
50554,other,45,777,31961,105.0,20.0,0.1904761904761904,148,146.14999999999998,51.8,19.047619047619047,35.44303797468355,Other
50556,other,5,13,509,0.0,0.0,0.0,0,1.95,0.0,0.0,0.0,Other
50557,other,10,35,1443,11.0,0.0,0.0,0,5.25,0.0,0.0,0.0,Other
50558,other,11,40,1204,4.0,0.0,0.0,0,6.0,0.0,0.0,0.0,Other
50559,other,10,14,534,3.0,0.0,0.0,0,2.1,0.0,0.0,0.0,Other
50560,other,23,84,4473,28.0,0.0,0.0,0,12.6,0.0,0.0,0.0,Other
50561,other,15,113,6547,9.0,0.0,0.0,0,16.95,0.0,0.0,0.0,Other
50562,other,13,44,1353,4.0,0.0,0.0,0,6.6,0.0,0.0,0.0,Other
50563,other,70,622,31690,166.0,9.0,0.0542168674698795,33,99.9,11.55,5.305466237942122,11.561561561561565,Other
50565,other,5,18,772,0.0,0.0,0.0,0,2.7,0.0,0.0,0.0,Other
52655,other,241,6097,335394,854.0,132.0,0.1545667447306791,942,1102.95,329.7,15.450221420370674,29.89256085951312,Other
52656,other,62,396,17741,194.0,25.0,0.1288659793814432,51,69.6,17.85,12.87878787878788,25.64655172413793,Other
52657,other,3,43,2172,0.0,0.0,0.0,0,6.45,0.0,0.0,0.0,Other
52658,other,26,2129,114418,26.0,0.0,0.0,0,319.35,0.0,0.0,0.0,Other
52659,other,28,185,6478,29.0,0.0,0.0,0,27.75,0.0,0.0,0.0,Other
52660,other,11,81,3516,0.0,0.0,0.0,0,12.15,0.0,0.0,0.0,Other
52701,other,7,47,1835,0.0,0.0,0.0,0,7.05,0.0,0.0,0.0,Other
52720,other,13,69,2541,8.0,0.0,0.0,0,10.35,0.0,0.0,0.0,Other
52721,other,15,48,1272,13.0,0.0,0.0,0,7.2,0.0,0.0,0.0,Other
52722,other,978,15542,794803,4297.0,1240.0,0.2885734233185943,4485,3228.3,1569.75,28.857289924076696,48.62466313539633,Other
52726,other,67,419,21018,164.0,3.0,0.0182926829268292,7,64.25,2.45,1.6706443914081146,3.813229571984436,Other
52727,other,4,6,195,0.0,0.0,0.0,0,0.9,0.0,0.0,0.0,Other
52728,other,21,293,17918,25.0,0.0,0.0,0,43.95,0.0,0.0,0.0,Other
52729,other,22,65,2385,21.0,0.0,0.0,0,9.75,0.0,0.0,0.0,Other
52730,other,75,997,51297,190.0,34.0,0.1789473684210526,178,185.15,62.3,17.853560682046137,33.648393194707,Other
52731,other,11,28,1474,8.0,0.0,0.0,0,4.2,0.0,0.0,0.0,Other
52732,other,645,10825,486171,2698.0,542.0,0.2008895478131949,2174,2058.55,760.9,20.08314087759815,36.9629107867188,Other
52737,other,5,26,1551,4.0,0.0,0.0,0,3.9,0.0,0.0,0.0,Other
52738,other,73,1966,79566,133.0,21.0,0.1578947368421052,310,356.9,108.5,15.768056968463886,30.400672457270943,Other
52739,other,5,21,329,0.0,0.0,0.0,0,3.15,0.0,0.0,0.0,Other
52742,other,225,3068,134836,750.0,182.0,0.2426666666666666,744,609.0,260.4,24.2503259452412,42.75862068965517,Other
52745,other,5,11,1192,0.0,0.0,0.0,0,1.65,0.0,0.0,0.0,Other
52746,other,16,64,2292,24.0,0.0,0.0,0,9.6,0.0,0.0,0.0,Other
52747,other,79,691,28944,171.0,12.0,0.0701754385964912,48,113.25,16.8,6.946454413892909,14.834437086092716,Other
52748,other,215,2991,146562,705.0,78.0,0.1106382978723404,330,514.65,115.5,11.03309929789368,22.44243660740309,Other
52749,other,4,9,99,0.0,0.0,0.0,0,1.35,0.0,0.0,0.0,Other
52750,other,10,47,2283,0.0,0.0,0.0,0,7.05,0.0,0.0,0.0,Other
52751,other,25,90,3924,54.0,7.0,0.1296296296296296,11,15.7,3.85,12.22222222222222,24.522292993630572,Other
52752,other,3,4,41,0.0,0.0,0.0,0,0.6,0.0,0.0,0.0,Other
52753,other,134,750,26794,448.0,70.0,0.15625,117,135.9,40.95,15.6,30.132450331125828,Other
53005,other,1567,28439,1959843,7325.0,2562.0,0.3497610921501706,9946,6255.049999999999,3481.1,34.97310031998312,55.65263267280039,Other
53006,other,43,6234,845939,87.0,0.0,0.0,0,935.1,0.0,0.0,0.0,Other
53007,other,175,3087,185165,528.0,36.0,0.0681818181818181,210,505.05,73.5,6.802721088435375,14.553014553014554,Other
53010,other,139,1361,66497,435.0,31.0,0.0712643678160919,96,223.35,33.6,7.053637031594416,15.043653458697111,Other
53011,other,22,116,5500,30.0,0.0,0.0,0,17.4,0.0,0.0,0.0,Other
53012,other,528,4921,225056,2183.0,626.0,0.2867613376087952,1411,1020.35,493.85,28.673033936191832,48.40005880335179,Other
53013,other,78,754,36929,229.0,31.0,0.1353711790393013,102,133.5,35.7,13.527851458885944,26.741573033707866,Other
53014,other,214,3346,162398,720.0,105.0,0.1458333333333333,487,599.3,170.45,14.554692169754931,28.441515100951108,Other
53015,other,41,226,10038,97.0,6.0,0.0618556701030927,13,36.5,4.55,5.752212389380531,12.465753424657535,Other
53016,other,13,319,26870,0.0,0.0,0.0,0,47.85,0.0,0.0,0.0,Other
53017,other,76,287,19622,218.0,43.0,0.1972477064220183,56,54.25,19.6,19.51219512195122,36.12903225806452,Other
53018,other,378,4550,197313,1478.0,465.0,0.3146143437077131,1431,968.7,500.85,31.450549450549453,51.70331371941778,Other
53019,other,53,731,40762,121.0,3.0,0.024793388429752,18,113.25,6.3,2.462380300957592,5.562913907284768,Other
53020,other,88,912,63504,241.0,33.0,0.1369294605809128,124,161.6,43.4,13.596491228070176,26.85643564356436,Other
53021,other,79,878,42370,195.0,9.0,0.0461538461538461,40,139.7,14.0,4.555808656036446,10.021474588403724,Other
53022,other,645,12220,737148,2749.0,705.0,0.2564568934157875,3133,2459.6,1096.55,25.638297872340427,44.582452431289646,Other
53023,other,19,97,4415,21.0,0.0,0.0,0,14.55,0.0,0.0,0.0,Other
53024,other,484,7991,415292,1976.0,526.0,0.2661943319838056,2127,1624.0500000000002,744.45,26.61744462520335,45.83910593885656,Other
53027,other,519,9265,494565,2057.0,241.0,0.1171609139523578,1085,1606.75,379.75,11.710739341608203,23.634666251750428,Other
53029,other,599,7460,468168,2512.0,819.0,0.3260350318471338,2432,1605.4,851.2,32.60053619302949,53.021053942942565,Other
53031,other,3,18,661,0.0,0.0,0.0,0,2.7,0.0,0.0,0.0,Other
53032,other,86,2299,194822,198.0,40.0,0.202020202020202,464,437.65,162.4,20.18268812527186,37.10727750485548,Other
53033,other,108,880,30179,325.0,73.0,0.2246153846153846,197,171.4,68.95,22.38636363636364,40.22753792298717,Other
53034,other,39,422,19375,61.0,3.0,0.0491803278688524,20,67.3,7.0,4.739336492890995,10.401188707280832,Other
53035,other,35,740,34783,46.0,0.0,0.0,0,111.0,0.0,0.0,0.0,Other
53036,other,89,1427,106142,231.0,26.0,0.1125541125541125,160,246.05,56.0,11.212333566923617,22.759601706970127,Other
53037,other,229,3751,210744,777.0,103.0,0.1325611325611325,497,662.05,173.95,13.249800053319117,26.274450570198628,Other
53038,other,141,2012,76159,419.0,71.0,0.1694510739856801,340,369.8,119.0,16.898608349900595,32.17955651703623,Other
53039,other,81,964,42317,167.0,17.0,0.1017964071856287,98,164.2,34.3,10.16597510373444,20.889159561510358,Other
53040,other,167,1793,72193,583.0,96.0,0.1646655231560892,295,327.95,103.25,16.45287228109314,31.483457844183565,Other
53042,other,162,2722,137719,520.0,61.0,0.1173076923076923,319,472.1,111.65,11.719324026451138,23.64965049777589,Other
53044,other,72,3422,204715,172.0,41.0,0.2383720930232558,815,676.3,285.25,23.81648158971361,42.17802750258761,Other
53045,other,863,17815,1354109,3769.0,1390.0,0.3687980896789599,6570,3986.25,2299.5,36.87903452147067,57.68579492003762,Other
53046,other,53,690,45664,102.0,0.0,0.0,0,103.5,0.0,0.0,0.0,Other
53047,other,4,40,1408,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,Other
53048,other,82,2271,127432,202.0,10.0,0.0495049504950495,112,363.05,39.2,4.931748128577719,10.79741082495524,Other
53049,other,46,354,13562,96.0,0.0,0.0,0,53.1,0.0,0.0,0.0,Other
53050,other,155,2775,158422,452.0,52.0,0.1150442477876106,319,480.05,111.65,11.495495495495495,23.25799395896261,Other
53051,other,1121,30614,2094200,4937.0,1103.0,0.2234150293700628,6839,5959.9,2393.65,22.339452538054484,40.16258662058089,Other
53057,other,41,373,18591,90.0,6.0,0.0666666666666666,24,60.75,8.4,6.434316353887399,13.827160493827162,Other
53058,other,66,626,33799,161.0,38.0,0.2360248447204969,147,123.3,51.45,23.48242811501597,41.72749391727494,Other
53059,other,23,134,5294,38.0,0.0,0.0,0,20.1,0.0,0.0,0.0,Other
53061,other,99,1049,38743,252.0,35.0,0.1388888888888889,145,186.35,50.75,13.822688274547188,27.23370002683123,Other
53063,other,35,316,17213,52.0,0.0,0.0,0,47.4,0.0,0.0,0.0,Other
53065,other,33,231,13153,38.0,0.0,0.0,0,34.65,0.0,0.0,0.0,Other
53066,other,946,15323,833638,4097.0,973.0,0.2374908469611911,3639,3026.25,1273.65,23.748613195849376,42.086741016109045,Other
53069,other,24,202,6506,26.0,0.0,0.0,0,30.3,0.0,0.0,0.0,Other
53070,other,119,1629,69335,355.0,33.0,0.0929577464788732,151,274.55,52.85,9.269490484960098,19.249681296667276,Other
53072,other,888,14242,917703,3864.0,1051.0,0.2719979296066253,3873,2910.9,1355.55,27.194214295744978,46.56807173039267,Other
53073,other,402,8254,444895,1585.0,347.0,0.2189274447949526,1807,1599.5,632.45,21.892415798400773,39.54048140043764,Other
53074,other,334,5009,259585,1226.0,282.0,0.2300163132137031,1152,981.75,403.2,22.99860251547215,41.06951871657754,Other
53075,other,87,802,34729,225.0,39.0,0.1733333333333333,139,148.1,48.65,17.331670822942645,32.849426063470624,Other
53076,other,149,2295,113339,452.0,68.0,0.1504424778761062,345,413.25,120.75,15.032679738562091,29.219600725952816,Other
53078,other,32,211,12516,37.0,3.0,0.081081081081081,17,35.050000000000004,5.95,8.056872037914692,16.975748930099858,Other
53079,other,23,416,21986,47.0,0.0,0.0,0,62.4,0.0,0.0,0.0,Other
53080,other,164,3024,161149,488.0,36.0,0.0737704918032786,223,498.2,78.05,7.374338624338625,15.666399036531514,Other
53081,other,1068,20740,1067530,4762.0,1034.0,0.2171356572868542,4503,4011.6,1576.05,21.711668273866923,39.28731678133413,Other
